OrderID|CustomerID|EmployeeID|OrderDate|RequiredDate|ShippedDate|ShipVia|Freight|ShipName|ShipAddress|ShipCity|ShipRegion|ShipPostalCode|ShipCountry|ProductName|CompanyName|CategoryName|UnitPrice|Quantity|Discount|TotalSales|FinalSales
10293|TORTU|1|1996-08-29|1996-09-26|1996-09-11|3|21.18|Tortuga Restaurante|Avda. Azteca 123|México D.F.||05033|Mexico|Carnarvon Tigers|Aux joyeux ecclésiastiques|Seafood|50.0|12|0.0|600.0|600.0
10293|TORTU|1|1996-08-29|1996-09-26|1996-09-11|3|21.18|Tortuga Restaurante|Avda. Azteca 123|México D.F.||05033|Mexico|Guaraná Fantástica|G'day, Mate|Beverages|3.6|10|0.0|36.0|36.0
10293|TORTU|1|1996-08-29|1996-09-26|1996-09-11|3|21.18|Tortuga Restaurante|Avda. Azteca 123|México D.F.||05033|Mexico|Rhönbräu Klosterbier||Beverages|6.2|6|0.0|37.2|37.2
10293|TORTU|1|1996-08-29|1996-09-26|1996-09-11|3|21.18|Tortuga Restaurante|Avda. Azteca 123|México D.F.||05033|Mexico|Vegie-spread||Condiments|35.1|5|0.0|175.5|175.5
10294|RATTC|4|1996-08-30|1996-09-27|1996-09-05|2|147.26|Rattlesnake Canyon Grocery|2817 Milton Dr.|Albuquerque|NM|87110|USA|Alice Mutton|Svensk Sjöföda AB|Meat/Poultry|31.2|15|0.0|468.0|468.0
10294|RATTC|4|1996-08-30|1996-09-27|1996-09-05|2|147.26|Rattlesnake Canyon Grocery|2817 Milton Dr.|Albuquerque|NM|87110|USA|Camembert Pierrot||Dairy Products|27.2|21|0.0|571.2|571.2
10294|RATTC|4|1996-08-30|1996-09-27|1996-09-05|2|147.26|Rattlesnake Canyon Grocery|2817 Milton Dr.|Albuquerque|NM|87110|USA|Chai|Exotic Liquids|Beverages|14.4|18|0.0|259.2|259.2
10294|RATTC|4|1996-08-30|1996-09-27|1996-09-05|2|147.26|Rattlesnake Canyon Grocery|2817 Milton Dr.|Albuquerque|NM|87110|USA|Ipoh Coffee||Beverages|36.8|15|0.0|552.0|552.0
10294|RATTC|4|1996-08-30|1996-09-27|1996-09-05|2|147.26|Rattlesnake Canyon Grocery|2817 Milton Dr.|Albuquerque|NM|87110|USA|Rhönbräu Klosterbier||Beverages|6.2|6|0.0|37.2|37.2
10295|VINET|2|1996-09-02|1996-09-30|1996-09-10|2|1.15|Vins et alcools Chevalier|59 rue de l'Abbaye|Reims||51100|France|Gnocchi di nonna Alice||Grains/Cereals|30.4|4|0.0|121.6|121.6
10296|LILAS|6|1996-09-03|1996-10-01|1996-09-11|1|0.12|LILA-Supermercado|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|Gudbrandsdalsost||Dairy Products|28.8|15|0.0|432.0|432.0
10296|LILAS|6|1996-09-03|1996-10-01|1996-09-11|1|0.12|LILA-Supermercado|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|Pavlova|Bigfoot Breweries|Confections|13.9|30|0.0|417.0|417.0
10296|LILAS|6|1996-09-03|1996-10-01|1996-09-11|1|0.12|LILA-Supermercado|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|Queso Cabrales|Heli Süßwaren GmbH & Co. KG|Dairy Products|16.8|12|0.0|201.6|201.6
10297|BLONP|5|1996-09-04|1996-10-16|1996-09-10|2|5.74|Blondel père et fils|24, place Kléber|Strasbourg||67000|France|Chartreuse verte||Beverages|14.4|60|0.0|864.0|864.0
10297|BLONP|5|1996-09-04|1996-10-16|1996-09-10|2|5.74|Blondel père et fils|24, place Kléber|Strasbourg||67000|France|Mozzarella di Giovanni||Dairy Products|27.8|20|0.0|556.0|556.0
10298|HUNGO|6|1996-09-05|1996-10-03|1996-09-11|2|168.22|Hungry Owl All-Night Grocers|8 Johnstown Road|Cork|Co. Cork||Ireland|Chang|New Orleans Cajun Delights|Beverages|15.2|40|0.0|608.0|608.0
10298|HUNGO|6|1996-09-05|1996-10-03|1996-09-11|2|168.22|Hungry Owl All-Night Grocers|8 Johnstown Road|Cork|Co. Cork||Ireland|Inlagd Sill||Seafood|15.2|40|0.25|608.0|456.0
10298|HUNGO|6|1996-09-05|1996-10-03|1996-09-11|2|168.22|Hungry Owl All-Night Grocers|8 Johnstown Road|Cork|Co. Cork||Ireland|Raclette Courdavault||Dairy Products|44.0|30|0.25|1320.0|990.0
10298|HUNGO|6|1996-09-05|1996-10-03|1996-09-11|2|168.22|Hungry Owl All-Night Grocers|8 Johnstown Road|Cork|Co. Cork||Ireland|Tarte au sucre||Confections|39.4|15|0.0|591.0|591.0
10299|RICAR|4|1996-09-06|1996-10-04|1996-09-13|2|29.76|Ricardo Adocicados|Av. Copacabana, 267|Rio de Janeiro|RJ|02389-890|Brazil|Outback Lager||Beverages|12.0|20|0.0|240.0|240.0
10299|RICAR|4|1996-09-06|1996-10-04|1996-09-13|2|29.76|Ricardo Adocicados|Av. Copacabana, 267|Rio de Janeiro|RJ|02389-890|Brazil|Teatime Chocolate Biscuits|New England Seafood Cannery|Confections|7.3|15|0.0|109.5|109.5
10300|MAGAA|2|1996-09-09|1996-10-07|1996-09-18|2|17.68|Magazzini Alimentari Riuniti|Via Ludovico il Moro 22|Bergamo||24100|Italy|Louisiana Hot Spiced Okra||Condiments|13.6|30|0.0|408.0|408.0
10300|MAGAA|2|1996-09-09|1996-10-07|1996-09-18|2|17.68|Magazzini Alimentari Riuniti|Via Ludovico il Moro 22|Bergamo||24100|Italy|Scottish Longbreads||Confections|10.0|20|0.0|200.0|200.0
10301|WANDK|8|1996-09-09|1996-10-07|1996-09-17|2|45.08|Die Wandernde Kuh|Adenauerallee 900|Stuttgart||70563|Germany|Boston Crab Meat||Seafood|14.7|10|0.0|147.0|147.0
10301|WANDK|8|1996-09-09|1996-10-07|1996-09-17|2|45.08|Die Wandernde Kuh|Adenauerallee 900|Stuttgart||70563|Germany|Gnocchi di nonna Alice||Grains/Cereals|30.4|20|0.0|608.0|608.0
10302|SUPRD|4|1996-09-10|1996-10-08|1996-10-09|2|6.27|Suprêmes délices|Boulevard Tirou, 255|Charleroi||B-6000|Belgium|Alice Mutton|Svensk Sjöföda AB|Meat/Poultry|31.2|40|0.0|1248.0|1248.0
10302|SUPRD|4|1996-09-10|1996-10-08|1996-10-09|2|6.27|Suprêmes délices|Boulevard Tirou, 255|Charleroi||B-6000|Belgium|Ipoh Coffee||Beverages|36.8|12|0.0|441.6|441.6
10302|SUPRD|4|1996-09-10|1996-10-08|1996-10-09|2|6.27|Suprêmes délices|Boulevard Tirou, 255|Charleroi||B-6000|Belgium|Rössle Sauerkraut|Gai pâturage|Produce|36.4|28|0.0|1019.2|1019.2
10303|GODOS|7|1996-09-11|1996-10-09|1996-09-18|2|107.83|Godos Cocina Típica|C/ Romero, 33|Sevilla||41101|Spain|Boston Crab Meat||Seafood|14.7|40|0.10000000149011612|588.0|529.2
10303|GODOS|7|1996-09-11|1996-10-09|1996-09-18|2|107.83|Godos Cocina Típica|C/ Romero, 33|Sevilla||41101|Spain|Louisiana Fiery Hot Pepper Sauce||Condiments|16.8|30|0.10000000149011612|504.0|453.6
10303|GODOS|7|1996-09-11|1996-10-09|1996-09-18|2|107.83|Godos Cocina Típica|C/ Romero, 33|Sevilla||41101|Spain|Scottish Longbreads||Confections|10.0|15|0.10000000149011612|150.0|135.0
10304|TORTU|1|1996-09-12|1996-10-10|1996-09-17|2|63.79|Tortuga Restaurante|Avda. Azteca 123|México D.F.||05033|Mexico|Flotemysost||Dairy Products|17.2|2|0.0|34.4|34.4
10304|TORTU|1|1996-09-12|1996-10-10|1996-09-17|2|63.79|Tortuga Restaurante|Avda. Azteca 123|México D.F.||05033|Mexico|Maxilaku||Confections|16.0|30|0.0|480.0|480.0
10304|TORTU|1|1996-09-12|1996-10-10|1996-09-17|2|63.79|Tortuga Restaurante|Avda. Azteca 123|México D.F.||05033|Mexico|Raclette Courdavault||Dairy Products|44.0|10|0.0|440.0|440.0
10305|OLDWO|8|1996-09-13|1996-10-11|1996-10-09|3|257.62|Old World Delicatessen|2743 Bering St.|Anchorage|AK|99508|USA|Carnarvon Tigers|Aux joyeux ecclésiastiques|Seafood|50.0|25|0.10000000149011612|1250.0|1125.0
10305|OLDWO|8|1996-09-13|1996-10-11|1996-10-09|3|257.62|Old World Delicatessen|2743 Bering St.|Anchorage|AK|99508|USA|Chartreuse verte||Beverages|14.4|30|0.10000000149011612|432.0|388.8
10305|OLDWO|8|1996-09-13|1996-10-11|1996-10-09|3|257.62|Old World Delicatessen|2743 Bering St.|Anchorage|AK|99508|USA|Thüringer Rostbratwurst|Forêts d'érables|Meat/Poultry|99.0|25|0.10000000149011612|2475.0|2227.5
10306|ROMEY|1|1996-09-16|1996-10-14|1996-09-23|3|7.56|Romero y tomillo|Gran Vía, 1|Madrid||28001|Spain|Nord-Ost Matjeshering||Seafood|20.7|10|0.0|207.0|207.0
10306|ROMEY|1|1996-09-16|1996-10-14|1996-09-23|3|7.56|Romero y tomillo|Gran Vía, 1|Madrid||28001|Spain|Perth Pasties||Meat/Poultry|26.2|10|0.0|262.0|262.0
10306|ROMEY|1|1996-09-16|1996-10-14|1996-09-23|3|7.56|Romero y tomillo|Gran Vía, 1|Madrid||28001|Spain|Tourtière||Meat/Poultry|5.9|5|0.0|29.5|29.5
10307|LONEP|2|1996-09-17|1996-10-15|1996-09-25|2|0.56|Lonesome Pine Restaurant|89 Chiaroscuro Rd.|Portland|OR|97219|USA|Scottish Longbreads||Confections|10.0|3|0.0|30.0|30.0
10307|LONEP|2|1996-09-17|1996-10-15|1996-09-25|2|0.56|Lonesome Pine Restaurant|89 Chiaroscuro Rd.|Portland|OR|97219|USA|Tarte au sucre||Confections|39.4|10|0.0|394.0|394.0
10308|ANATR|7|1996-09-18|1996-10-16|1996-09-24|3|1.61|Ana Trujillo Emparedados y helados|Avda. de la Constitución 2222|México D.F.||05021|Mexico|Gudbrandsdalsost||Dairy Products|28.8|1|0.0|28.8|28.8
10308|ANATR|7|1996-09-18|1996-10-16|1996-09-24|3|1.61|Ana Trujillo Emparedados y helados|Avda. de la Constitución 2222|México D.F.||05021|Mexico|Outback Lager||Beverages|12.0|5|0.0|60.0|60.0
10309|HUNGO|3|1996-09-19|1996-10-17|1996-10-23|1|47.3|Hungry Owl All-Night Grocers|8 Johnstown Road|Cork|Co. Cork||Ireland|Chef Anton's Cajun Seasoning|Tokyo Traders|Condiments|17.6|20|0.0|352.0|352.0
10309|HUNGO|3|1996-09-19|1996-10-17|1996-10-23|1|47.3|Hungry Owl All-Night Grocers|8 Johnstown Road|Cork|Co. Cork||Ireland|Flotemysost||Dairy Products|17.2|3|0.0|51.6|51.6
10309|HUNGO|3|1996-09-19|1996-10-17|1996-10-23|1|47.3|Hungry Owl All-Night Grocers|8 Johnstown Road|Cork|Co. Cork||Ireland|Grandma's Boysenberry Spread|Mayumi's|Condiments|20.0|30|0.0|600.0|600.0
10309|HUNGO|3|1996-09-19|1996-10-17|1996-10-23|1|47.3|Hungry Owl All-Night Grocers|8 Johnstown Road|Cork|Co. Cork||Ireland|Ipoh Coffee||Beverages|36.8|20|0.0|736.0|736.0
10309|HUNGO|3|1996-09-19|1996-10-17|1996-10-23|1|47.3|Hungry Owl All-Night Grocers|8 Johnstown Road|Cork|Co. Cork||Ireland|Singaporean Hokkien Fried Mee||Grains/Cereals|11.2|2|0.0|22.4|22.4
10310|THEBI|8|1996-09-20|1996-10-18|1996-09-27|2|17.52|The Big Cheese|89 Jefferson Way Suite 2|Portland|OR|97201|USA|Pavlova|Bigfoot Breweries|Confections|13.9|10|0.0|139.0|139.0
10310|THEBI|8|1996-09-20|1996-10-18|1996-09-27|2|17.52|The Big Cheese|89 Jefferson Way Suite 2|Portland|OR|97201|USA|Tarte au sucre||Confections|39.4|5|0.0|197.0|197.0
10311|DUMON|1|1996-09-20|1996-10-04|1996-09-26|3|24.69|Du monde entier|67, rue des Cinquante Otages|Nantes||44000|France|Gudbrandsdalsost||Dairy Products|28.8|7|0.0|201.6|201.6
10311|DUMON|1|1996-09-20|1996-10-04|1996-09-26|3|24.69|Du monde entier|67, rue des Cinquante Otages|Nantes||44000|France|Singaporean Hokkien Fried Mee||Grains/Cereals|11.2|6|0.0|67.2|67.2
10312|WANDK|2|1996-09-23|1996-10-21|1996-10-03|2|40.26|Die Wandernde Kuh|Adenauerallee 900|Stuttgart||70563|Germany|Ipoh Coffee||Beverages|36.8|24|0.0|883.2|883.2
10312|WANDK|2|1996-09-23|1996-10-21|1996-10-03|2|40.26|Die Wandernde Kuh|Adenauerallee 900|Stuttgart||70563|Germany|Perth Pasties||Meat/Poultry|26.2|20|0.0|524.0|524.0
10312|WANDK|2|1996-09-23|1996-10-21|1996-10-03|2|40.26|Die Wandernde Kuh|Adenauerallee 900|Stuttgart||70563|Germany|Rhönbräu Klosterbier||Beverages|6.2|10|0.0|62.0|62.0
10312|WANDK|2|1996-09-23|1996-10-21|1996-10-03|2|40.26|Die Wandernde Kuh|Adenauerallee 900|Stuttgart||70563|Germany|Rössle Sauerkraut|Gai pâturage|Produce|36.4|4|0.0|145.6|145.6
10313|QUICK|2|1996-09-24|1996-10-22|1996-10-04|2|1.96|QUICK-Stop|Taucherstraße 10|Cunewalde||01307|Germany|Inlagd Sill||Seafood|15.2|12|0.0|182.4|182.4
10314|RATTC|1|1996-09-25|1996-10-23|1996-10-04|2|74.16|Rattlesnake Canyon Grocery|2817 Milton Dr.|Albuquerque|NM|87110|USA|Escargots de Bourgogne||Seafood|10.6|30|0.10000000149011612|318.0|286.2
10314|RATTC|1|1996-09-25|1996-10-23|1996-10-04|2|74.16|Rattlesnake Canyon Grocery|2817 Milton Dr.|Albuquerque|NM|87110|USA|Mascarpone Fabioli||Dairy Products|25.6|40|0.10000000149011612|1024.0|921.6
10314|RATTC|1|1996-09-25|1996-10-23|1996-10-04|2|74.16|Rattlesnake Canyon Grocery|2817 Milton Dr.|Albuquerque|NM|87110|USA|Tarte au sucre||Confections|39.4|25|0.10000000149011612|985.0|886.5
10315|ISLAT|4|1996-09-26|1996-10-24|1996-10-03|2|41.76|Island Trading|Garden House Crowther Way|Cowes|Isle of Wight|PO31 7PJ|UK|Outback Lager||Beverages|12.0|30|0.0|360.0|360.0
10315|ISLAT|4|1996-09-26|1996-10-24|1996-10-03|2|41.76|Island Trading|Garden House Crowther Way|Cowes|Isle of Wight|PO31 7PJ|UK|Sasquatch Ale||Beverages|11.2|14|0.0|156.8|156.8
10316|RATTC|1|1996-09-27|1996-10-25|1996-10-08|3|150.15|Rattlesnake Canyon Grocery|2817 Milton Dr.|Albuquerque|NM|87110|USA|Jack's New England Clam Chowder||Seafood|7.7|10|0.0|77.0|77.0
10316|RATTC|1|1996-09-27|1996-10-25|1996-10-08|3|150.15|Rattlesnake Canyon Grocery|2817 Milton Dr.|Albuquerque|NM|87110|USA|Tarte au sucre||Confections|39.4|70|0.0|2758.0|2758.0
10317|LONEP|6|1996-09-30|1996-10-28|1996-10-10|1|12.69|Lonesome Pine Restaurant|89 Chiaroscuro Rd.|Portland|OR|97219|USA|Chai|Exotic Liquids|Beverages|14.4|20|0.0|288.0|288.0
10318|ISLAT|8|1996-10-01|1996-10-29|1996-10-04|2|4.73|Island Trading|Garden House Crowther Way|Cowes|Isle of Wight|PO31 7PJ|UK|Jack's New England Clam Chowder||Seafood|7.7|20|0.0|154.0|154.0
10318|ISLAT|8|1996-10-01|1996-10-29|1996-10-04|2|4.73|Island Trading|Garden House Crowther Way|Cowes|Isle of Wight|PO31 7PJ|UK|Lakkalikööri||Beverages|14.4|6|0.0|86.4|86.4
10319|TORTU|7|1996-10-02|1996-10-30|1996-10-11|3|64.5|Tortuga Restaurante|Avda. Azteca 123|México D.F.||05033|Mexico|Alice Mutton|Svensk Sjöföda AB|Meat/Poultry|31.2|8|0.0|249.6|249.6
10319|TORTU|7|1996-10-02|1996-10-30|1996-10-11|3|64.5|Tortuga Restaurante|Avda. Azteca 123|México D.F.||05033|Mexico|Lakkalikööri||Beverages|14.4|30|0.0|432.0|432.0
10319|TORTU|7|1996-10-02|1996-10-30|1996-10-11|3|64.5|Tortuga Restaurante|Avda. Azteca 123|México D.F.||05033|Mexico|Rössle Sauerkraut|Gai pâturage|Produce|36.4|14|0.0|509.6|509.6
10320|WARTH|5|1996-10-03|1996-10-17|1996-10-18|3|34.57|Wartian Herkku|Torikatu 38|Oulu||90110|Finland|Flotemysost||Dairy Products|17.2|30|0.0|516.0|516.0
10321|ISLAT|3|1996-10-03|1996-10-31|1996-10-11|2|3.43|Island Trading|Garden House Crowther Way|Cowes|Isle of Wight|PO31 7PJ|UK|Steeleye Stout||Beverages|14.4|10|0.0|144.0|144.0
10322|PERIC|7|1996-10-04|1996-11-01|1996-10-23|3|0.4|Pericles Comidas clásicas|Calle Dr. Jorge Cash 321|México D.F.||05033|Mexico|Filo Mix||Grains/Cereals|5.6|20|0.0|112.0|112.0
10323|KOENE|4|1996-10-07|1996-11-04|1996-10-14|1|4.88|Königlich Essen|Maubelstr. 90|Brandenburg||14776|Germany|Chartreuse verte||Beverages|14.4|4|0.0|57.6|57.6
10323|KOENE|4|1996-10-07|1996-11-04|1996-10-14|1|4.88|Königlich Essen|Maubelstr. 90|Brandenburg||14776|Germany|Genen Shouyu|Norske Meierier|Condiments|12.4|5|0.0|62.0|62.0
10323|KOENE|4|1996-10-07|1996-11-04|1996-10-14|1|4.88|Königlich Essen|Maubelstr. 90|Brandenburg||14776|Germany|NuNuCa Nuß-Nougat-Creme|Ma Maison|Confections|11.2|4|0.0|44.8|44.8
10324|SAVEA|9|1996-10-08|1996-11-05|1996-10-10|1|214.27|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA|Pavlova|Bigfoot Breweries|Confections|13.9|21|0.15000000596046448|291.9|248.11
10324|SAVEA|9|1996-10-08|1996-11-05|1996-10-10|1|214.27|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA|Raclette Courdavault||Dairy Products|44.0|40|0.15000000596046448|1760.0|1496.0
10324|SAVEA|9|1996-10-08|1996-11-05|1996-10-10|1|214.27|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA|Spegesild||Seafood|9.6|30|0.0|288.0|288.0
10324|SAVEA|9|1996-10-08|1996-11-05|1996-10-10|1|214.27|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA|Steeleye Stout||Beverages|14.4|70|0.15000000596046448|1008.0|856.8
10324|SAVEA|9|1996-10-08|1996-11-05|1996-10-10|1|214.27|Save-a-lot Markets|187 Suffolk Ln.|Boise|ID|83720|USA|Vegie-spread||Condiments|35.1|80|0.15000000596046448|2808.0|2386.8
10325|KOENE|1|1996-10-09|1996-10-23|1996-10-14|3|64.86|Königlich Essen|Maubelstr. 90|Brandenburg||14776|Germany|Gorgonzola Telino||Dairy Products|10.0|4|0.0|40.0|40.0
10325|KOENE|1|1996-10-09|1996-10-23|1996-10-14|3|64.86|Königlich Essen|Maubelstr. 90|Brandenburg||14776|Germany|Grandma's Boysenberry Spread|Mayumi's|Condiments|20.0|6|0.0|120.0|120.0
10325|KOENE|1|1996-10-09|1996-10-23|1996-10-14|3|64.86|Königlich Essen|Maubelstr. 90|Brandenburg||14776|Germany|Konbu|Nord-Ost-Fisch Handelsgesellschaft mbH|Seafood|4.8|12|0.0|57.6|57.6
10325|KOENE|1|1996-10-09|1996-10-23|1996-10-14|3|64.86|Königlich Essen|Maubelstr. 90|Brandenburg||14776|Germany|Mozzarella di Giovanni||Dairy Products|27.8|40|0.0|1112.0|1112.0
10325|KOENE|1|1996-10-09|1996-10-23|1996-10-14|3|64.86|Königlich Essen|Maubelstr. 90|Brandenburg||14776|Germany|Tofu|Formaggi Fortini s.r.l.|Produce|18.6|9|0.0|167.4|167.4
10326|BOLID|4|1996-10-10|1996-11-07|1996-10-14|2|77.92|Bólido Comidas preparadas|C/ Araquil, 67|Madrid||28023|Spain|Chef Anton's Cajun Seasoning|Tokyo Traders|Condiments|17.6|24|0.0|422.4|422.4
10326|BOLID|4|1996-10-10|1996-11-07|1996-10-14|2|77.92|Bólido Comidas preparadas|C/ Araquil, 67|Madrid||28023|Spain|Ravioli Angelo||Grains/Cereals|15.6|16|0.0|249.6|249.6
10326|BOLID|4|1996-10-10|1996-11-07|1996-10-14|2|77.92|Bólido Comidas preparadas|C/ Araquil, 67|Madrid||28023|Spain|Rhönbräu Klosterbier||Beverages|6.2|50|0.0|310.0|310.0
10327|FOLKO|2|1996-10-11|1996-11-08|1996-10-14|1|63.36|Folk och fä HB|Åkergatan 24|Bräcke||S-844 67|Sweden|Chang|New Orleans Cajun Delights|Beverages|15.2|25|0.20000000298023224|380.0|304.0
10327|FOLKO|2|1996-10-11|1996-11-08|1996-10-14|1|63.36|Folk och fä HB|Åkergatan 24|Bräcke||S-844 67|Sweden|Escargots de Bourgogne||Seafood|10.6|30|0.20000000298023224|318.0|254.4
10327|FOLKO|2|1996-10-11|1996-11-08|1996-10-14|1|63.36|Folk och fä HB|Åkergatan 24|Bräcke||S-844 67|Sweden|Nord-Ost Matjeshering||Seafood|20.7|35|0.20000000298023224|724.5|579.6
10327|FOLKO|2|1996-10-11|1996-11-08|1996-10-14|1|63.36|Folk och fä HB|Åkergatan 24|Bräcke||S-844 67|Sweden|Queso Cabrales|Heli Süßwaren GmbH & Co. KG|Dairy Products|16.8|50|0.20000000298023224|840.0|672.0
10328|FURIB|4|1996-10-14|1996-11-11|1996-10-17|3|87.03|Furia Bacalhau e Frutos do Mar|Jardim das rosas n. 32|Lisboa||1675|Portugal|Louisiana Fiery Hot Pepper Sauce||Condiments|16.8|40|0.0|672.0|672.0
10328|FURIB|4|1996-10-14|1996-11-11|1996-10-17|3|87.03|Furia Bacalhau e Frutos do Mar|Jardim das rosas n. 32|Lisboa||1675|Portugal|Raclette Courdavault||Dairy Products|44.0|9|0.0|396.0|396.0
10328|FURIB|4|1996-10-14|1996-11-11|1996-10-17|3|87.03|Furia Bacalhau e Frutos do Mar|Jardim das rosas n. 32|Lisboa||1675|Portugal|Scottish Longbreads||Confections|10.0|10|0.0|100.0|100.0
10329|SPLIR|4|1996-10-15|1996-11-26|1996-10-23|2|191.67|Split Rail Beer & Ale|P.O. Box 555|Lander|WY|82520|USA|Côte de Blaye||Beverages|210.8|20|0.05000000074505806|4216.0|4005.2
10329|SPLIR|4|1996-10-15|1996-11-26|1996-10-23|2|191.67|Split Rail Beer & Ale|P.O. Box 555|Lander|WY|82520|USA|Gnocchi di nonna Alice||Grains/Cereals|30.4|12|0.05000000074505806|364.8|346.56
10329|SPLIR|4|1996-10-15|1996-11-26|1996-10-23|2|191.67|Split Rail Beer & Ale|P.O. Box 555|Lander|WY|82520|USA|Nord-Ost Matjeshering||Seafood|20.7|8|0.05000000074505806|165.6|157.32
10329|SPLIR|4|1996-10-15|1996-11-26|1996-10-23|2|191.67|Split Rail Beer & Ale|P.O. Box 555|Lander|WY|82520|USA|Teatime Chocolate Biscuits|New England Seafood Cannery|Confections|7.3|10|0.05000000074505806|73.0|69.35
10330|LILAS|3|1996-10-16|1996-11-13|1996-10-28|1|12.75|LILA-Supermercado|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|Gumbär Gummibärchen|Pasta Buttini s.r.l.|Confections|24.9|50|0.15000000596046448|1245.0|1058.25
10330|LILAS|3|1996-10-16|1996-11-13|1996-10-28|1|12.75|LILA-Supermercado|Carrera 52 con Ave. Bolívar #65-98 Llano Largo|Barquisimeto|Lara|3508|Venezuela|Mozzarella di Giovanni||Dairy Products|27.8|25|0.15000000596046448|695.0|590.75
10331|BONAP|9|1996-10-16|1996-11-27|1996-10-21|1|10.19|Bon app'|12, rue des Bouchers|Marseille||13008|France|Tourtière||Meat/Poultry|5.9|15|0.0|88.5|88.5
10332|MEREP|3|1996-10-17|1996-11-28|1996-10-21|2|52.84|Mère Paillarde|43 rue St. Laurent|Montréal|Québec|H1J 1C3|Canada|Carnarvon Tigers|Aux joyeux ecclésiastiques|Seafood|50.0|40|0.20000000298023224|2000.0|1600.0
10332|MEREP|3|1996-10-17|1996-11-28|1996-10-21|2|52.84|Mère Paillarde|43 rue St. Laurent|Montréal|Québec|H1J 1C3|Canada|Singaporean Hokkien Fried Mee||Grains/Cereals|11.2|10|0.20000000298023224|112.0|89.6
10332|MEREP|3|1996-10-17|1996-11-28|1996-10-21|2|52.84|Mère Paillarde|43 rue St. Laurent|Montréal|Québec|H1J 1C3|Canada|Zaanse koeken||Confections|7.6|16|0.20000000298023224|121.6|97.28
10333|WARTH|5|1996-10-18|1996-11-15|1996-10-25|3|0.59|Wartian Herkku|Torikatu 38|Oulu||90110|Finland|Flotemysost||Dairy Products|17.2|40|0.10000000149011612|688.0|619.2
10333|WARTH|5|1996-10-18|1996-11-15|1996-10-25|3|0.59|Wartian Herkku|Torikatu 38|Oulu||90110|Finland|Sir Rodney's Scones|Lyngbysild|Confections|8.0|10|0.10000000149011612|80.0|72.0
10333|WARTH|5|1996-10-18|1996-11-15|1996-10-25|3|0.59|Wartian Herkku|Torikatu 38|Oulu||90110|Finland|Tofu|Formaggi Fortini s.r.l.|Produce|18.6|10|0.0|186.0|186.0
10334|VICTE|8|1996-10-21|1996-11-18|1996-10-28|2|8.56|Victuailles en stock|2, rue du Commerce|Lyon||69004|France|Filo Mix||Grains/Cereals|5.6|8|0.0|44.8|44.8
10334|VICTE|8|1996-10-21|1996-11-18|1996-10-28|2|8.56|Victuailles en stock|2, rue du Commerce|Lyon||69004|France|Scottish Longbreads||Confections|10.0|10|0.0|100.0|100.0
10335|HUNGO|7|1996-10-22|1996-11-19|1996-10-24|2|42.11|Hungry Owl All-Night Grocers|8 Johnstown Road|Cork|Co. Cork||Ireland|Chang|New Orleans Cajun Delights|Beverages|15.2|7|0.20000000298023224|106.4|85.12
10335|HUNGO|7|1996-10-22|1996-11-19|1996-10-24|2|42.11|Hungry Owl All-Night Grocers|8 Johnstown Road|Cork|Co. Cork||Ireland|Gorgonzola Telino||Dairy Products|10.0|25|0.20000000298023224|250.0|200.0
10335|HUNGO|7|1996-10-22|1996-11-19|1996-10-24|2|42.11|Hungry Owl All-Night Grocers|8 Johnstown Road|Cork|Co. Cork||Ireland|Manjimup Dried Apples||Produce|42.4|48|0.20000000298023224|2035.2|1628.16
10335|HUNGO|7|1996-10-22|1996-11-19|1996-10-24|2|42.11|Hungry Owl All-Night Grocers|8 Johnstown Road|Cork|Co. Cork||Ireland|Mascarpone Fabioli||Dairy Products|25.6|6|0.20000000298023224|153.6|122.88
10336|PRINI|7|1996-10-23|1996-11-20|1996-10-25|2|15.51|Princesa Isabel Vinhos|Estrada da saúde n. 58|Lisboa||1756|Portugal|Chef Anton's Cajun Seasoning|Tokyo Traders|Condiments|17.6|18|0.10000000149011612|316.8|285.12
10337|FRANK|4|1996-10-24|1996-11-21|1996-10-29|3|108.26|Frankenversand|Berliner Platz 43|München||80805|Germany|Gravad lax||Seafood|20.8|28|0.0|582.4|582.4
10337|FRANK|4|1996-10-24|1996-11-21|1996-10-29|3|108.26|Frankenversand|Berliner Platz 43|München||80805|Germany|Gumbär Gummibärchen|Pasta Buttini s.r.l.|Confections|24.9|24|0.0|597.6|597.6
10337|FRANK|4|1996-10-24|1996-11-21|1996-10-29|3|108.26|Frankenversand|Berliner Platz 43|München||80805|Germany|Inlagd Sill||Seafood|15.2|20|0.0|304.0|304.0
